Link do jogo,Nome do Jogo,Preço com desconto,Desconto aplicado,Avaliação do jogo,Data de Lançamento,Data de Fim da promoção
https://store.steampowered.com/app/860890/?curator_clanid=4777282&utm_source=SteamDB,Factory Town,"R$ 23,99",-60%,87.53%,Nov 2021,
https://store.steampowered.com/app/1636420/?curator_clanid=4777282&utm_source=SteamDB,Sweet Shine,"R$ 14,57",-26%,87.53%,Aug 2021,
https://store.steampowered.com/app/362870/?curator_clanid=4777282&utm_source=SteamDB,RPG Maker 2003,"R$ 5,99",-90%,87.50%,Apr 2015,
https://store.steampowered.com/app/518790/?curator_clanid=4777282&utm_source=SteamDB,theHunter: Call of the Wild™,"R$ 17,99",-70%,87.49%,Feb 2017,
https://store.steampowered.com/app/1360390/?curator_clanid=4777282&utm_source=SteamDB,Cats and the Other Lives,"R$ 23,99",-60%,87.44%,Nov 2022,
https://store.steampowered.com/app/426790/?curator_clanid=4777282&utm_source=SteamDB,Grow Up,"R$ 7,49",-75%,87.43%,Aug 2016,
https://store.steampowered.com/app/810660/?curator_clanid=4777282&utm_source=SteamDB,The Office Quest,"R$ 9,29",-50%,87.39%,May 2018,
https://store.steampowered.com/app/2111090/?curator_clanid=4777282&utm_source=SteamDB,Let's! Revolution!,"R$ 35,99",-40%,87.39%,Jul 2023,—
https://store.steampowered.com/app/2361460/?curator_clanid=4777282&utm_source=SteamDB,Toy Shire,"R$ 29,69",-10%,87.36%,Aug 2024,
https://store.steampowered.com/app/1225560/?curator_clanid=4777282&utm_source=SteamDB,Unravel,"R$ 27,25",-75%,87.35%,Feb 2016,
https://store.steampowered.com/app/1051200/?curator_clanid=4777282&utm_source=SteamDB,Trover Saves the Universe,"R$ 19,13",-67%,87.35%,Jun 2019,
https://store.steampowered.com/app/1424630/?curator_clanid=4777282&utm_source=SteamDB,CosmoDreamer,"R$ 15,89",-40%,87.35%,Oct 2020,
https://store.steampowered.com/app/1575980/?curator_clanid=4777282&utm_source=SteamDB,UsoNatsu ~The Summer Romance Bloomed From A Lie~,"R$ 51,79",-30%,87.32%,Nov 2023,
https://store.steampowered.com/app/591630/?curator_clanid=4777282&utm_source=SteamDB,Candleman: The Complete Journey,"R$ 13,04",-55%,87.31%,Feb 2018,
https://store.steampowered.com/app/1620520/?curator_clanid=4777282&utm_source=SteamDB,Mondealy,"R$ 20,39",-47%,87.28%,Aug 2023,
https://store.steampowered.com/app/1324780/?curator_clanid=4777282&utm_source=SteamDB,Easy Red 2,"R$ 23,99",-20%,87.27%,Nov 2020,
https://store.steampowered.com/app/359400/?curator_clanid=4777282&utm_source=SteamDB,Why Am I Dead At Sea,"R$ 6,29",-40%,87.26%,May 2015,
https://store.steampowered.com/app/593640/?curator_clanid=4777282&utm_source=SteamDB,Papetura,"R$ 16,19",-46%,87.24%,May 2021,
https://store.steampowered.com/app/1174640/?curator_clanid=4777282&utm_source=SteamDB,Arcadia Fallen,"R$ 25,15",-66%,87.21%,Nov 2021,
https://store.steampowered.com/app/2730540/?curator_clanid=4777282&utm_source=SteamDB,Card-en-Ciel,"R$ 66,59",-10%,87.20%,Oct 2024,
https://store.steampowered.com/app/1581480/?curator_clanid=4777282&utm_source=SteamDB,HUMANITY,"R$ 53,39",-40%,87.18%,May 2023,
https://store.steampowered.com/app/1372150/?curator_clanid=4777282&utm_source=SteamDB,Fish Game,"R$ 55,49",-25%,87.18%,Oct 2023,
https://store.steampowered.com/app/2964280/?curator_clanid=4777282&utm_source=SteamDB,Penguin Helper,"R$ 4,19",-40%,87.16%,Sep 2024,
https://store.steampowered.com/app/2947240/?curator_clanid=4777282&utm_source=SteamDB,Kimi no Hitomi ni Hit Me,"R$ 64,96",-27%,87.16%,Sep 2024,
https://store.steampowered.com/app/2891310/?curator_clanid=4777282&utm_source=SteamDB,Genome Guardian,"R$ 31,06",-8%,87.13%,May 2024,—
https://store.steampowered.com/app/468920/?curator_clanid=4777282&utm_source=SteamDB,Ultimate Fishing Simulator,"R$ 5,99",-90%,87.07%,Aug 2018,
https://store.steampowered.com/app/796790/?curator_clanid=4777282&utm_source=SteamDB,GLAD VALAKAS SIMULATOR,"R$ 1,74",-50%,87.07%,Jun 2018,
https://store.steampowered.com/app/610900/?curator_clanid=4777282&utm_source=SteamDB,Sumatra: Fate of Yandi,"R$ 10,59",-60%,87.05%,May 2019,
https://store.steampowered.com/app/261550/?curator_clanid=4777282&utm_source=SteamDB,Mount & Blade II: Bannerlord,"R$ 119,99",-40%,87.02%,Oct 2022,
https://store.steampowered.com/app/242550/?curator_clanid=4777282&utm_source=SteamDB,Rayman® Legends,"R$ 17,99",-80%,87.00%,Sep 2013,
https://store.steampowered.com/app/448370/?curator_clanid=4777282&utm_source=SteamDB,IS Defense,"R$ 11,46",-52%,87.00%,Apr 2016,—
https://store.steampowered.com/app/1459910/?curator_clanid=4777282&utm_source=SteamDB,Isolomus,"R$ 1,74",-50%,86.99%,Dec 2020,
https://store.steampowered.com/app/2103140/?curator_clanid=4777282&utm_source=SteamDB,Magicraft,"R$ 39,99",-20%,86.98%,Nov 2024,
https://store.steampowered.com/app/329050/?curator_clanid=4777282&utm_source=SteamDB,Devil May Cry 4 Special Edition,"R$ 25,17",-70%,86.97%,Jun 2015,
https://store.steampowered.com/app/920320/?curator_clanid=4777282&utm_source=SteamDB,Virgo Versus The Zodiac,"R$ 26,99",-55%,86.97%,Dec 2019,
https://store.steampowered.com/app/1508750/?curator_clanid=4777282&utm_source=SteamDB,Xuan-Yuan Sword: Dance of the Maple Leaves,"R$ 8,50",-50%,86.93%,Jan 1995,
https://store.steampowered.com/app/593150/?curator_clanid=4777282&utm_source=SteamDB,Ooblets,"R$ 71,19",-20%,86.93%,Oct 2023,
https://store.steampowered.com/app/431240/?curator_clanid=4777282&utm_source=SteamDB,Golf With Your Friends,"R$ 25,56",-68%,86.92%,May 2020,
https://store.steampowered.com/app/1281160/?curator_clanid=4777282&utm_source=SteamDB,Castle in The Clouds DX,"R$ 31,49",-25%,86.89%,Oct 2021,
https://store.steampowered.com/app/773370/?curator_clanid=4777282&utm_source=SteamDB,Exo One,"R$ 15,74",-70%,86.87%,Nov 2021,
https://store.steampowered.com/app/503560/?curator_clanid=4777282&utm_source=SteamDB,911 Operator,"R$ 8,39",-70%,86.85%,Feb 2017,
https://store.steampowered.com/app/317320/?curator_clanid=4777282&utm_source=SteamDB,Nelly Cootalot: The Fowl Fleet,"R$ 29,54",-50%,86.83%,Mar 2016,
https://store.steampowered.com/app/2714600/?curator_clanid=4777282&utm_source=SteamDB,Hidden Capybaras with Orange,"R$ 5,59",-20%,86.83%,Dec 2023,
https://store.steampowered.com/app/622650/?curator_clanid=4777282&utm_source=SteamDB,Bendy and the Ink Machine,"R$ 9,49",-75%,86.80%,Feb 2017,
https://store.steampowered.com/app/2334280/?curator_clanid=4777282&utm_source=SteamDB,Stick to the Plan,"R$ 21,16",-45%,86.76%,Sep 2023,
https://store.steampowered.com/app/2172900/?curator_clanid=4777282&utm_source=SteamDB,Little Friends: Puppy Island,"R$ 53,99",-50%,86.74%,Jun 2023,
https://store.steampowered.com/app/1365010/?curator_clanid=4777282&utm_source=SteamDB,Lost Potato,"R$ 5,24",-50%,86.72%,Aug 2020,
https://store.steampowered.com/app/1583230/?curator_clanid=4777282&utm_source=SteamDB,High On Life,"R$ 70,19",-35%,86.66%,Dec 2022,
https://store.steampowered.com/app/465100/?curator_clanid=4777282&utm_source=SteamDB,LUNA The Shadow Dust,"R$ 38,61",-28%,86.64%,Feb 2020,
https://store.steampowered.com/app/1766790/?curator_clanid=4777282&utm_source=SteamDB,100 hidden birds 2,"R$ 2,09",-80%,86.60%,Oct 2021,
https://store.steampowered.com/app/618950/?curator_clanid=4777282&utm_source=SteamDB,Agatha Knife,"R$ 15,39",-60%,86.60%,Apr 2017,
https://store.steampowered.com/app/3089130/?curator_clanid=4777282&utm_source=SteamDB,Retail Company Simulator,"R$ 26,94",-30%,86.57%,Aug 2024,
https://store.steampowered.com/app/2657310/?curator_clanid=4777282&utm_source=SteamDB,Godrop,"R$ 25,49",-15%,86.55%,Apr 2024,
https://store.steampowered.com/app/1620720/?curator_clanid=4777282&utm_source=SteamDB,The Forest Quartet,"R$ 6,59",-80%,86.49%,Dec 2022,
https://store.steampowered.com/app/1206060/?curator_clanid=4777282&utm_source=SteamDB,Happy Game,"R$ 10,25",-70%,86.47%,Oct 2021,
https://store.steampowered.com/app/365360/?curator_clanid=4777282&utm_source=SteamDB,Battle Brothers,"R$ 34,99",-50%,86.46%,Mar 2017,
https://store.steampowered.com/app/793460/?curator_clanid=4777282&utm_source=SteamDB,112 Operator,"R$ 14,24",-70%,86.41%,Apr 2020,
https://store.steampowered.com/app/1603180/?curator_clanid=4777282&utm_source=SteamDB,Mining Mechs,"R$ 6,59",-34%,86.40%,Oct 2023,
https://store.steampowered.com/app/1527510/?curator_clanid=4777282&utm_source=SteamDB,Romeow: in the cracked world,"R$ 2,79",-20%,86.37%,Mar 2021,
https://store.steampowered.com/app/639270/?curator_clanid=4777282&utm_source=SteamDB,Operation Warcade VR,"R$ 12,94",-65%,86.36%,Jun 2017,
https://store.steampowered.com/app/311870/?curator_clanid=4777282&utm_source=SteamDB,Super Trench Attack!,"R$ 7,02",-33%,86.36%,Jul 2014,
https://store.steampowered.com/app/2474030/?curator_clanid=4777282&utm_source=SteamDB,An English Haunting,"R$ 40,04",-10%,86.36%,May 2024,
https://store.steampowered.com/app/965580/?curator_clanid=4777282&utm_source=SteamDB,Root,"R$ 14,49",-50%,86.34%,Sep 2020,
https://store.steampowered.com/app/742300/?curator_clanid=4777282&utm_source=SteamDB,Mega Man 11,"R$ 32,96",-67%,86.30%,Oct 2018,
https://store.steampowered.com/app/2298300/?curator_clanid=4777282&utm_source=SteamDB,CARNAGE OFFERING Tower Defense,"R$ 9,89",-70%,86.29%,Sep 2023,
https://store.steampowered.com/app/1236990/?curator_clanid=4777282&utm_source=SteamDB,Boris and the Dark Survival,"R$ 2,14",-67%,86.29%,Feb 2020,
https://store.steampowered.com/app/838390/?curator_clanid=4777282&utm_source=SteamDB,Merry Glade,"R$ 2,09",-80%,86.28%,May 2018,
https://store.steampowered.com/app/15620/?curator_clanid=4777282&utm_source=SteamDB,"Warhammer 40,000: Dawn of War II - Anniversary Edition","R$ 26,99",-80%,86.24%,Feb 2009,
https://store.steampowered.com/app/1441550/?curator_clanid=4777282&utm_source=SteamDB,Regular Human Workshop,"R$ 14,48",-30%,86.21%,Sep 2022,
https://store.steampowered.com/app/1055850/?curator_clanid=4777282&utm_source=SteamDB,Inspector Waffles,"R$ 16,79",-60%,86.18%,Mar 2021,
https://store.steampowered.com/app/24720/?curator_clanid=4777282&utm_source=SteamDB,SPORE™ Galactic Adventures,"R$ 14,75",-75%,86.17%,Jun 2009,
https://store.steampowered.com/app/1995880/?curator_clanid=4777282&utm_source=SteamDB,Afterdream,"R$ 25,05",-30%,86.17%,Sep 2023,
https://store.steampowered.com/app/3058890/?curator_clanid=4777282&utm_source=SteamDB,Mewing Simulator 🤫🧏🏻‍♂️,"R$ 2,79",-20%,86.13%,Aug 2024,
https://store.steampowered.com/app/740130/?curator_clanid=4777282&utm_source=SteamDB,Tales of Arise,"R$ 153,75",-50%,86.12%,Sep 2021,—
https://store.steampowered.com/app/2647820/?curator_clanid=4777282&utm_source=SteamDB,Ad Fundum,"R$ 17,62",-25%,86.12%,Jun 2024,
https://store.steampowered.com/app/1149620/?curator_clanid=4777282&utm_source=SteamDB,Gas Station Simulator,"R$ 41,99",-30%,86.10%,Sep 2021,
https://store.steampowered.com/app/1938850/?curator_clanid=4777282&utm_source=SteamDB,Temp Zero,"R$ 5,44",-50%,86.08%,Apr 2022,
https://store.steampowered.com/app/232910/?curator_clanid=4777282&utm_source=SteamDB,TrackMania² Stadium,"R$ 14,99",-50%,86.08%,Feb 2013,
https://store.steampowered.com/app/1062810/?curator_clanid=4777282&utm_source=SteamDB,Inkbound,"R$ 53,39",-40%,86.07%,Apr 2024,
https://store.steampowered.com/app/1380650/?curator_clanid=4777282&utm_source=SteamDB,Draft of Darkness,"R$ 23,49",-50%,86.04%,Aug 2023,
https://store.steampowered.com/app/1222700/?curator_clanid=4777282&utm_source=SteamDB,A Way Out,"R$ 17,80",-80%,86.01%,Mar 2018,
https://store.steampowered.com/app/998400/?curator_clanid=4777282&utm_source=SteamDB,Trans-Siberian Railway Simulator,"R$ 46,79",-22%,86.01%,May 2024,
https://store.steampowered.com/app/17410/?curator_clanid=4777282&utm_source=SteamDB,Mirror's Edge™,"R$ 27,25",-75%,85.97%,Jan 2009,
https://store.steampowered.com/app/12810/?curator_clanid=4777282&utm_source=SteamDB,Overlord II,"R$ 4,24",-75%,85.97%,Jun 2009,
https://store.steampowered.com/app/1996630/?curator_clanid=4777282&utm_source=SteamDB,Dungeon Keeper Gold™,"R$ 14,50",-50%,85.97%,Mar 2024,
https://store.steampowered.com/app/1024160/?curator_clanid=4777282&utm_source=SteamDB,Lord Winklebottom Investigates,"R$ 18,49",-50%,85.97%,Jul 2022,
https://store.steampowered.com/app/2204130/?curator_clanid=4777282&utm_source=SteamDB,Sid Meier's Alpha Centauri™ Planetary Pack,"R$ 14,50",-50%,85.96%,Mar 2024,
https://store.steampowered.com/app/502500/?curator_clanid=4777282&utm_source=SteamDB,ACE COMBAT™ 7: SKIES UNKNOWN,"R$ 36,78",-84%,85.92%,Jan 2019,
https://store.steampowered.com/app/206370/?curator_clanid=4777282&utm_source=SteamDB,Tales From Space: Mutant Blobs Attack,"R$ 8,24",-75%,85.92%,Aug 2012,
https://store.steampowered.com/app/1021770/?curator_clanid=4777282&utm_source=SteamDB,Wanba Warriors,"R$ 5,09",-70%,85.91%,Mar 2020,
https://store.steampowered.com/app/914020/?curator_clanid=4777282&utm_source=SteamDB,Gibbous -  A Cthulhu Adventure,"R$ 17,99",-70%,85.89%,Aug 2019,
https://store.steampowered.com/app/1237950/?curator_clanid=4777282&utm_source=SteamDB,STAR WARS™ Battlefront™ II,"R$ 39,75",-75%,85.88%,Nov 2017,
https://store.steampowered.com/app/1462570/?curator_clanid=4777282&utm_source=SteamDB,Lost in Random™,"R$ 39,75",-75%,85.87%,Sep 2021,
https://store.steampowered.com/app/48720/?curator_clanid=4777282&utm_source=SteamDB,Mount & Blade: With Fire & Sword,"R$ 9,99",-75%,85.87%,May 2011,
https://store.steampowered.com/app/233270/?curator_clanid=4777282&utm_source=SteamDB,Far Cry 3 - Blood Dragon,"R$ 11,24",-75%,85.86%,May 2013,
https://store.steampowered.com/app/2050590/?curator_clanid=4777282&utm_source=SteamDB,Fhtagn Simulator,"R$ 8,29",-50%,85.84%,Oct 2022,
https://store.steampowered.com/app/2230650/?curator_clanid=4777282&utm_source=SteamDB,TEVI,"R$ 88,38",-13%,85.76%,Nov 2023,—
https://store.steampowered.com/app/2752720/?curator_clanid=4777282&utm_source=SteamDB,Dice Player One,"R$ 41,82",-11%,85.75%,Sep 2024,
https://store.steampowered.com/app/1054950/?curator_clanid=4777282&utm_source=SteamDB,Starstruck: Hands of Time,"R$ 47,99",-20%,85.72%,Sep 2024,
https://store.steampowered.com/app/994340/?curator_clanid=4777282&utm_source=SteamDB,Cat and Ghostly Road,"R$ 16,49",-50%,85.71%,Feb 2020,
https://store.steampowered.com/app/1510630/?curator_clanid=4777282&utm_source=SteamDB,Everybody Wham Wham,"R$ 6,63",-60%,85.66%,Jan 2021,
https://store.steampowered.com/app/1629830/?curator_clanid=4777282&utm_source=SteamDB,Research Story,"R$ 23,79",-15%,85.62%,Feb 2023,—
https://store.steampowered.com/app/1232010/?curator_clanid=4777282&utm_source=SteamDB,Radical Rabbit Stew,"R$ 3,09",-90%,85.59%,Jul 2020,
https://store.steampowered.com/app/1860350/?curator_clanid=4777282&utm_source=SteamDB,Dream Swing,"R$ 3,46",-67%,85.55%,Jul 2023,
https://store.steampowered.com/app/70600/?curator_clanid=4777282&utm_source=SteamDB,Worms Ultimate Mayhem,"R$ 4,99",-80%,85.54%,Sep 2011,
https://store.steampowered.com/app/1598370/?curator_clanid=4777282&utm_source=SteamDB,Vojo,"R$ 1,74",-50%,85.52%,Apr 2021,
https://store.steampowered.com/app/1477330/?curator_clanid=4777282&utm_source=SteamDB,Soulestination,"R$ 5,24",-50%,85.51%,Jan 2021,
https://store.steampowered.com/app/357070/?curator_clanid=4777282&utm_source=SteamDB,UBERMOSH,"R$ 1,74",-50%,85.51%,Aug 2015,
https://store.steampowered.com/app/294590/?curator_clanid=4777282&utm_source=SteamDB,Wars and Warriors: Joan of Arc,"R$ 3,49",-75%,85.47%,Feb 2004,
https://store.steampowered.com/app/21780/?curator_clanid=4777282&utm_source=SteamDB,Driver® Parallel Lines,"R$ 7,49",-75%,85.47%,Jun 2007,
https://store.steampowered.com/app/2439780/?curator_clanid=4777282&utm_source=SteamDB,Godzilla Voxel Wars,"R$ 32,89",-30%,85.45%,Oct 2023,
https://store.steampowered.com/app/1554550/?curator_clanid=4777282&utm_source=SteamDB,Unlock The Cat,"R$ 3,49",-50%,85.42%,Mar 2021,
https://store.steampowered.com/app/1238840/?curator_clanid=4777282&utm_source=SteamDB,Battlefield™ 1,"R$ 29,85",-85%,85.39%,Oct 2016,
https://store.steampowered.com/app/17440/?curator_clanid=4777282&utm_source=SteamDB,SPORE™ Creepy & Cute Parts Pack,"R$ 14,75",-75%,85.38%,Dec 2008,
https://store.steampowered.com/app/21690/?curator_clanid=4777282&utm_source=SteamDB,Resident Evil 5,"R$ 21,00",-75%,85.36%,Sep 2009,
https://store.steampowered.com/app/361040/?curator_clanid=4777282&utm_source=SteamDB,Doom & Destiny Advanced,"R$ 8,99",-70%,85.29%,Nov 2016,
https://store.steampowered.com/app/966680/?curator_clanid=4777282&utm_source=SteamDB,Red Matter,"R$ 35,02",-45%,85.27%,Nov 2018,
https://store.steampowered.com/app/651380/?curator_clanid=4777282&utm_source=SteamDB,BANG! BANG! Totally Accurate Redneck Simulator,"R$ 1,74",-50%,85.26%,May 2020,
https://store.steampowered.com/app/3263280/?curator_clanid=4777282&utm_source=SteamDB,The Spire of Mech Zero,"R$ 19,79",-40%,85.23%,Nov 2024,
https://store.steampowered.com/app/2083210/?curator_clanid=4777282&utm_source=SteamDB,Super Woden GP 2,"R$ 39,87",-21%,85.23%,Nov 2023,—
https://store.steampowered.com/app/262940/?curator_clanid=4777282&utm_source=SteamDB,Broken Sword 5 - the Serpent's Curse,"R$ 8,99",-80%,85.17%,Jun 2014,
https://store.steampowered.com/app/1950440/?curator_clanid=4777282&utm_source=SteamDB,Mage and Monsters,"R$ 13,59",-20%,85.17%,Oct 2022,
https://store.steampowered.com/app/1108170/?curator_clanid=4777282&utm_source=SteamDB,Plot of the Druid,"R$ 8,69",-70%,85.13%,Nov 2022,
https://store.steampowered.com/app/2126870/?curator_clanid=4777282&utm_source=SteamDB,HimeYoku: A Sacrifice of Lust and Grace,"R$ 18,99",-50%,85.08%,Sep 2022,
https://store.steampowered.com/app/1310330/?curator_clanid=4777282&utm_source=SteamDB,Goodbye Volcano High,"R$ 59,62",-33%,85.08%,Aug 2023,
https://store.steampowered.com/app/361850/?curator_clanid=4777282&utm_source=SteamDB,Portal of Evil: Stolen Runes Collector's Edition,"R$ 2,54",-85%,85.07%,May 2015,
https://store.steampowered.com/app/550590/?curator_clanid=4777282&utm_source=SteamDB,Archaica: The Path of Light,"R$ 11,19",-60%,85.05%,Sep 2017,
https://store.steampowered.com/app/973810/?curator_clanid=4777282&utm_source=SteamDB,Journey To The Savage Planet,"R$ 29,70",-70%,84.99%,Jan 2021,
https://store.steampowered.com/app/1306720/?curator_clanid=4777282&utm_source=SteamDB,Mayhem Brawler,"R$ 19,79",-67%,84.98%,Aug 2021,
https://store.steampowered.com/app/788100/?curator_clanid=4777282&utm_source=SteamDB,Neon Abyss,"R$ 26,22",-75%,84.97%,Jul 2020,
https://store.steampowered.com/app/968250/?curator_clanid=4777282&utm_source=SteamDB,King of Retail,"R$ 30,85",-60%,84.96%,Sep 2022,
https://store.steampowered.com/app/211340/?curator_clanid=4777282&utm_source=SteamDB,Magical Diary: Horse Hall,"R$ 16,44",-65%,84.94%,May 2012,
https://store.steampowered.com/app/1032790/?curator_clanid=4777282&utm_source=SteamDB,Journey of Greed,"R$ 9,40",-60%,84.85%,Oct 2019,
https://store.steampowered.com/app/1158290/?curator_clanid=4777282&utm_source=SteamDB,Mini Words - minimalist puzzle,"R$ 4,89",-30%,84.85%,Oct 2019,
https://store.steampowered.com/app/2206270/?curator_clanid=4777282&utm_source=SteamDB,Vampire Hunters,"R$ 35,24",-25%,84.82%,Oct 2024,
https://store.steampowered.com/app/1238860/?curator_clanid=4777282&utm_source=SteamDB,Battlefield 4™,"R$ 19,90",-90%,84.77%,Oct 2013,
https://store.steampowered.com/app/403430/?curator_clanid=4777282&utm_source=SteamDB,ARCADE GAME SERIES: GALAGA,"R$ 14,99",-50%,84.77%,Apr 2016,—
https://store.steampowered.com/app/336130/?curator_clanid=4777282&utm_source=SteamDB,Shardlight,"R$ 8,39",-70%,84.76%,Mar 2016,
https://store.steampowered.com/app/1960830/?curator_clanid=4777282&utm_source=SteamDB,Tamayura Mirai,"R$ 35,99",-40%,84.76%,May 2023,
https://store.steampowered.com/app/200170/?curator_clanid=4777282&utm_source=SteamDB,Worms Revolution,"R$ 15,98",-80%,84.75%,Oct 2012,
https://store.steampowered.com/app/1085180/?curator_clanid=4777282&utm_source=SteamDB,Gunvolt Chronicles: Luminous Avenger iX,"R$ 14,49",-50%,84.71%,Sep 2019,
https://store.steampowered.com/app/994280/?curator_clanid=4777282&utm_source=SteamDB,Gujian3(古剑奇谭三),"R$ 28,99",-50%,84.71%,Dec 2018,
https://store.steampowered.com/app/1839880/?curator_clanid=4777282&utm_source=SteamDB,King Of The Castle,"R$ 17,99",-50%,84.65%,Mar 2023,
https://store.steampowered.com/app/606480/?curator_clanid=4777282&utm_source=SteamDB,Flood of Light,"R$ 4,19",-50%,84.65%,Jun 2017,
https://store.steampowered.com/app/2596420/?curator_clanid=4777282&utm_source=SteamDB,Arranger: A Role-Puzzling Adventure,"R$ 37,50",-25%,84.64%,Jul 2024,
https://store.steampowered.com/app/1934030/?curator_clanid=4777282&utm_source=SteamDB,Virtua Unlimited Project,"R$ 28,63",-20%,84.62%,Apr 2024,
https://store.steampowered.com/app/1364780/?curator_clanid=4777282&utm_source=SteamDB,Street Fighter™ 6,"R$ 124,50",-50%,84.61%,Jun 2023,
https://store.steampowered.com/app/2229560/?curator_clanid=4777282&utm_source=SteamDB,Zet Zillions,"R$ 23,09",-30%,84.59%,May 2024,
https://store.steampowered.com/app/1012110/?curator_clanid=4777282&utm_source=SteamDB,Military Conflict: Vietnam,"R$ 27,99",-30%,84.58%,Dec 2022,
https://store.steampowered.com/app/242860/?curator_clanid=4777282&utm_source=SteamDB,Verdun,"R$ 11,99",-80%,84.57%,Apr 2015,
https://store.steampowered.com/app/855740/?curator_clanid=4777282&utm_source=SteamDB,Bum Simulator,"R$ 17,49",-50%,84.57%,May 2023,
https://store.steampowered.com/app/1570980/?curator_clanid=4777282&utm_source=SteamDB,Love of Magic Book 2: The War,"R$ 17,39",-40%,84.55%,May 2022,
https://store.steampowered.com/app/2474940/?curator_clanid=4777282&utm_source=SteamDB,Nope Nope Nope Nope Nurses,"R$ 47,99",-20%,84.51%,Oct 2023,
